origin,target_year,y_true,y_pred,block,n_train,n_features_non_nulles,cible,horizon,modele,n_pays_entrainement,effets_fixes_pays,p_retenu
2012,2013,9.23,8.680902798506352,interne,,,TACH,1,baseline_ar_p,,,3.0
2013,2014,9.7,9.04982573923794,interne,,,TACH,1,baseline_ar_p,,,3.0
2014,2015,9.46,9.645007924630564,interne,,,TACH,1,baseline_ar_p,,,3.0
2015,2016,9.3,9.592588981967705,interne,,,TACH,1,baseline_ar_p,,,3.0
2016,2017,9.22,9.185237237372991,interne,,,TACH,1,baseline_ar_p,,,3.0
2017,2018,9.272,9.117699071995437,interne,,,TACH,1,baseline_ar_p,,,3.0
2018,2019,9.191,9.1739213819439,interne,,,TACH,1,baseline_ar_p,,,3.0
2019,2020,11.189,9.163709459427562,interne,,,TACH,1,baseline_ar_p,,,3.0
2020,2021,10.551,10.769106661142217,finale,,,TACH,1,baseline_ar_p,,,3.0
2021,2022,9.413,11.321930228160113,finale,,,TACH,1,baseline_ar_p,,,3.0
2022,2023,8.896,9.59049084854336,finale,,,TACH,1,baseline_ar_p,,,3.0
2023,2024,9.103,8.891447950560426,finale,,,TACH,1,baseline_ar_p,,,3.0
2007,2009,8.96,9.941235050185616,interne,6.0,4.0,TACH,2,elasticnet,,,
2008,2010,9.09,10.095881825105893,interne,7.0,5.0,TACH,2,elasticnet,,,
2009,2011,8.91,9.460998770612608,interne,8.0,3.0,TACH,2,elasticnet,,,
2010,2012,8.99,9.645986481230656,interne,9.0,4.0,TACH,2,elasticnet,,,
2011,2013,9.23,9.563097347593477,interne,10.0,3.0,TACH,2,elasticnet,,,
2012,2014,9.7,9.399184661782877,interne,11.0,4.0,TACH,2,elasticnet,,,
2013,2015,9.46,9.207783418172344,interne,12.0,3.0,TACH,2,elasticnet,,,
2014,2016,9.3,9.349337881489406,interne,13.0,3.0,TACH,2,elasticnet,,,
2015,2017,9.22,9.392912022159244,interne,14.0,3.0,TACH,2,elasticnet,,,
2016,2018,9.272,9.432563363931447,interne,15.0,3.0,TACH,2,elasticnet,,,
2017,2019,9.191,9.48726238461638,interne,16.0,3.0,TACH,2,elasticnet,,,
2018,2020,11.189,9.427627456538325,interne,17.0,4.0,TACH,2,elasticnet,,,
2019,2021,10.551,9.294554327752728,finale,18.0,3.0,TACH,2,elasticnet,,,
2020,2022,9.413,9.749808589615741,finale,19.0,3.0,TACH,2,elasticnet,,,
2021,2023,8.896,11.08607654056871,finale,20.0,5.0,TACH,2,elasticnet,,,
2022,2024,9.103,11.469747843998178,finale,21.0,3.0,TACH,2,elasticnet,,,
2003,2005,11.01,10.893223321396357,interne,18.0,,TACH,2,panel_avec_effets_fixes,9.0,True,
2004,2006,9.67,10.52077983982378,interne,27.0,,TACH,2,panel_avec_effets_fixes,9.0,True,
2005,2007,9.56,10.47569778563547,interne,36.0,,TACH,2,panel_avec_effets_fixes,9.0,True,
2006,2008,9.57,8.966135025078323,interne,45.0,,TACH,2,panel_avec_effets_fixes,9.0,True,
2007,2009,8.96,8.997731394790897,interne,54.0,,TACH,2,panel_avec_effets_fixes,9.0,True,
2008,2010,9.09,8.946648905503405,interne,63.0,,TACH,2,panel_avec_effets_fixes,9.0,True,
2009,2011,8.91,8.87722934476203,interne,72.0,,TACH,2,panel_avec_effets_fixes,9.0,True,
2010,2012,8.99,8.92806582724226,interne,81.0,,TACH,2,panel_avec_effets_fixes,9.0,True,
2011,2013,9.23,8.654801179971788,interne,90.0,,TACH,2,panel_avec_effets_fixes,9.0,True,
2012,2014,9.7,8.865753068878947,interne,99.0,,TACH,2,panel_avec_effets_fixes,9.0,True,
2013,2015,9.46,8.799230846701672,interne,108.0,,TACH,2,panel_avec_effets_fixes,9.0,True,
2014,2016,9.3,9.205478090403032,interne,117.0,,TACH,2,panel_avec_effets_fixes,9.0,True,
2015,2017,9.22,9.103474302392009,interne,126.0,,TACH,2,panel_avec_effets_fixes,9.0,True,
2016,2018,9.272,9.039835505765119,interne,135.0,,TACH,2,panel_avec_effets_fixes,9.0,True,
2017,2019,9.191,8.992223574313385,interne,144.0,,TACH,2,panel_avec_effets_fixes,9.0,True,
2018,2020,11.189,8.912570253936517,interne,153.0,,TACH,2,panel_avec_effets_fixes,9.0,True,
2019,2021,10.551,8.878024712730445,finale,162.0,,TACH,2,panel_avec_effets_fixes,9.0,True,
2020,2022,9.413,10.854675291802218,finale,171.0,,TACH,2,panel_avec_effets_fixes,9.0,True,
2021,2023,8.896,9.88056271015024,finale,180.0,,TACH,2,panel_avec_effets_fixes,9.0,True,
2022,2024,9.103,9.10833826382637,finale,189.0,,TACH,2,panel_avec_effets_fixes,9.0,True,
2003,2005,11.01,11.722556367058036,interne,16.0,,TACH,2,panel_leave_one_country_out,8.0,False,
2004,2006,9.67,10.106187620629312,interne,24.0,,TACH,2,panel_leave_one_country_out,8.0,False,
2005,2007,9.56,10.528597395914074,interne,32.0,,TACH,2,panel_leave_one_country_out,8.0,False,
2006,2008,9.57,8.732352560861848,interne,40.0,,TACH,2,panel_leave_one_country_out,8.0,False,
2007,2009,8.96,8.900414845552357,interne,48.0,,TACH,2,panel_leave_one_country_out,8.0,False,
2008,2010,9.09,8.980739832868272,interne,56.0,,TACH,2,panel_leave_one_country_out,8.0,False,
2009,2011,8.91,9.127207815655733,interne,64.0,,TACH,2,panel_leave_one_country_out,8.0,False,
2010,2012,8.99,9.45025000360157,interne,72.0,,TACH,2,panel_leave_one_country_out,8.0,False,
2011,2013,9.23,8.949301543807506,interne,80.0,,TACH,2,panel_leave_one_country_out,8.0,False,
2012,2014,9.7,9.12273642147692,interne,88.0,,TACH,2,panel_leave_one_country_out,8.0,False,
2013,2015,9.46,8.915145682913982,interne,96.0,,TACH,2,panel_leave_one_country_out,8.0,False,
2014,2016,9.3,9.37859530588724,interne,104.0,,TACH,2,panel_leave_one_country_out,8.0,False,
2015,2017,9.22,9.254276643818292,interne,112.0,,TACH,2,panel_leave_one_country_out,8.0,False,
2016,2018,9.272,9.281761370131713,interne,120.0,,TACH,2,panel_leave_one_country_out,8.0,False,
2017,2019,9.191,9.292355865577342,interne,128.0,,TACH,2,panel_leave_one_country_out,8.0,False,
2018,2020,11.189,9.103671935830347,interne,136.0,,TACH,2,panel_leave_one_country_out,8.0,False,
2019,2021,10.551,9.165893604103204,finale,144.0,,TACH,2,panel_leave_one_country_out,8.0,False,
2020,2022,9.413,11.510500511249596,finale,152.0,,TACH,2,panel_leave_one_country_out,8.0,False,
2021,2023,8.896,10.0623702396165,finale,160.0,,TACH,2,panel_leave_one_country_out,8.0,False,
2022,2024,9.103,9.305750003856984,finale,168.0,,TACH,2,panel_leave_one_country_out,8.0,False,
2007,2009,8.96,9.56,interne,,,TACH,2,baseline_random_walk,,,
2008,2010,9.09,9.57,interne,,,TACH,2,baseline_random_walk,,,
2009,2011,8.91,8.96,interne,,,TACH,2,baseline_random_walk,,,
2010,2012,8.99,9.09,interne,,,TACH,2,baseline_random_walk,,,
2011,2013,9.23,8.91,interne,,,TACH,2,baseline_random_walk,,,
2012,2014,9.7,8.99,interne,,,TACH,2,baseline_random_walk,,,
2013,2015,9.46,9.23,interne,,,TACH,2,baseline_random_walk,,,
2014,2016,9.3,9.7,interne,,,TACH,2,baseline_random_walk,,,
2015,2017,9.22,9.46,interne,,,TACH,2,baseline_random_walk,,,
2016,2018,9.272,9.3,interne,,,TACH,2,baseline_random_walk,,,
2017,2019,9.191,9.22,interne,,,TACH,2,baseline_random_walk,,,
2018,2020,11.189,9.272,interne,,,TACH,2,baseline_random_walk,,,
2019,2021,10.551,9.191,finale,,,TACH,2,baseline_random_walk,,,
2020,2022,9.413,11.189,finale,,,TACH,2,baseline_random_walk,,,
2021,2023,8.896,10.551,finale,,,TACH,2,baseline_random_walk,,,
2022,2024,9.103,9.413,finale,,,TACH,2,baseline_random_walk,,,
2007,2009,8.96,9.067250000000001,interne,,,TACH,2,baseline_random_walk_drift,,,
2008,2010,9.09,9.107411764705883,interne,,,TACH,2,baseline_random_walk_drift,,,
2009,2011,8.91,8.455333333333334,interne,,,TACH,2,baseline_random_walk_drift,,,
2010,2012,8.99,8.625578947368421,interne,,,TACH,2,baseline_random_walk_drift,,,
2011,2013,9.23,8.450800000000001,interne,,,TACH,2,baseline_random_walk_drift,,,
2012,2014,9.7,8.560285714285714,interne,,,TACH,2,baseline_random_walk_drift,,,
2013,2015,9.46,8.841636363636365,interne,,,TACH,2,baseline_random_walk_drift,,,
2014,2016,9.3,9.369391304347825,interne,,,TACH,2,baseline_random_walk_drift,,,
2015,2017,9.22,9.123166666666668,interne,,,TACH,2,baseline_random_walk_drift,,,
2016,2018,9.272,8.963840000000001,interne,,,TACH,2,baseline_random_walk_drift,,,
2017,2019,9.191,8.890615384615385,interne,,,TACH,2,baseline_random_walk_drift,,,
2018,2020,11.189,8.958666666666668,interne,,,TACH,2,baseline_random_walk_drift,,,
2019,2021,10.551,8.88307142857143,finale,,,TACH,2,baseline_random_walk_drift,,,
2020,2022,9.413,11.02948275862069,finale,,,TACH,2,baseline_random_walk_drift,,,
2021,2023,8.896,10.354266666666668,finale,,,TACH,2,baseline_random_walk_drift,,,
2022,2024,9.103,9.149193548387098,finale,,,TACH,2,baseline_random_walk_drift,,,
2007,2009,8.96,7.864766502884444,interne,,,TACH,2,baseline_ar_p,,,3.0
2008,2010,9.09,8.596644214954072,interne,,,TACH,2,baseline_ar_p,,,3.0
2009,2011,8.91,8.063897199519259,interne,,,TACH,2,baseline_ar_p,,,3.0
2010,2012,8.99,8.288406059809564,interne,,,TACH,2,baseline_ar_p,,,3.0
2011,2013,9.23,8.384320162696856,interne,,,TACH,2,baseline_ar_p,,,3.0
2012,2014,9.7,8.559747294732976,interne,,,TACH,2,baseline_ar_p,,,3.0
2013,2015,9.46,9.029062580540767,interne,,,TACH,2,baseline_ar_p,,,3.0
2014,2016,9.3,9.762950262641185,interne,,,TACH,2,baseline_ar_p,,,3.0
2015,2017,9.22,9.424133807710339,interne,,,TACH,2,baseline_ar_p,,,3.0
2016,2018,9.272,9.089369164924634,interne,,,TACH,2,baseline_ar_p,,,3.0
2017,2019,9.191,9.048061534473462,interne,,,TACH,2,baseline_ar_p,,,3.0
2018,2020,11.189,9.149781109312956,interne,,,TACH,2,baseline_ar_p,,,3.0
2019,2021,10.551,9.08998328360793,finale,,,TACH,2,baseline_ar_p,,,3.0
2020,2022,9.413,11.498329886608317,finale,,,TACH,2,baseline_ar_p,,,3.0
2021,2023,8.896,10.838218372486017,finale,,,TACH,2,baseline_ar_p,,,3.0
2022,2024,9.103,9.494112036387394,finale,,,TACH,2,baseline_ar_p,,,3.0
2008,2011,8.91,10.04405908672024,interne,6.0,19.0,TACH,3,elasticnet,,,
2009,2012,8.99,9.642002135286546,interne,7.0,21.0,TACH,3,elasticnet,,,
2010,2013,9.23,9.612633563823696,interne,8.0,18.0,TACH,3,elasticnet,,,
2011,2014,9.7,9.513308932748608,interne,9.0,18.0,TACH,3,elasticnet,,,
2012,2015,9.46,9.38750253875195,interne,10.0,17.0,TACH,3,elasticnet,,,
2013,2016,9.3,9.399192417933612,interne,11.0,17.0,TACH,3,elasticnet,,,
2014,2017,9.22,9.649370701155105,interne,12.0,15.0,TACH,3,elasticnet,,,
2015,2018,9.272,9.66747030206601,interne,13.0,15.0,TACH,3,elasticnet,,,
2016,2019,9.191,9.51978354139859,interne,14.0,16.0,TACH,3,elasticnet,,,
2017,2020,11.189,9.882787851965158,interne,15.0,15.0,TACH,3,elasticnet,,,
2018,2021,10.551,9.720024436960843,finale,16.0,14.0,TACH,3,elasticnet,,,
2019,2022,9.413,9.720007302874615,finale,17.0,15.0,TACH,3,elasticnet,,,
2020,2023,8.896,10.004375774828524,finale,18.0,11.0,TACH,3,elasticnet,,,
2021,2024,9.103,11.77679918325045,finale,19.0,11.0,TACH,3,elasticnet,,,
2004,2007,9.56,9.58424386974962,interne,18.0,,TACH,3,panel_avec_effets_fixes,9.0,True,
2005,2008,9.57,10.131193319310803,interne,27.0,,TACH,3,panel_avec_effets_fixes,9.0,True,
2006,2009,8.96,9.032279074413019,interne,36.0,,TACH,3,panel_avec_effets_fixes,9.0,True,
2007,2010,9.09,8.930688641713456,interne,45.0,,TACH,3,panel_avec_effets_fixes,9.0,True,
2008,2011,8.91,8.711238998474684,interne,54.0,,TACH,3,panel_avec_effets_fixes,9.0,True,
2009,2012,8.99,8.708993671490129,interne,63.0,,TACH,3,panel_avec_effets_fixes,9.0,True,
2010,2013,9.23,8.710356922038383,interne,72.0,,TACH,3,panel_avec_effets_fixes,9.0,True,
2011,2014,9.7,8.653687512140188,interne,81.0,,TACH,3,panel_avec_effets_fixes,9.0,True,
2012,2015,9.46,8.931170336280672,interne,90.0,,TACH,3,panel_avec_effets_fixes,9.0,True,
2013,2016,9.3,8.760193435397948,interne,99.0,,TACH,3,panel_avec_effets_fixes,9.0,True,
2014,2017,9.22,9.107962668130025,interne,108.0,,TACH,3,panel_avec_effets_fixes,9.0,True,
2015,2018,9.272,9.080093589322532,interne,117.0,,TACH,3,panel_avec_effets_fixes,9.0,True,
2016,2019,9.191,9.072539268117168,interne,126.0,,TACH,3,panel_avec_effets_fixes,9.0,True,
2017,2020,11.189,9.057708955988904,interne,135.0,,TACH,3,panel_avec_effets_fixes,9.0,True,
2018,2021,10.551,8.899819013476359,finale,144.0,,TACH,3,panel_avec_effets_fixes,9.0,True,
2019,2022,9.413,8.902869677256392,finale,153.0,,TACH,3,panel_avec_effets_fixes,9.0,True,
2020,2023,8.896,10.665251549932663,finale,162.0,,TACH,3,panel_avec_effets_fixes,9.0,True,
2021,2024,9.103,9.661593731344727,finale,171.0,,TACH,3,panel_avec_effets_fixes,9.0,True,
2004,2007,9.56,10.593227051745032,interne,16.0,,TACH,3,panel_leave_one_country_out,8.0,False,
2005,2008,9.57,10.904560206209055,interne,24.0,,TACH,3,panel_leave_one_country_out,8.0,False,
2006,2009,8.96,8.451789085383894,interne,32.0,,TACH,3,panel_leave_one_country_out,8.0,False,
2007,2010,9.09,8.259737217442783,interne,40.0,,TACH,3,panel_leave_one_country_out,8.0,False,
2008,2011,8.91,8.191119735753691,interne,48.0,,TACH,3,panel_leave_one_country_out,8.0,False,
2009,2012,8.99,8.49306645920933,interne,56.0,,TACH,3,panel_leave_one_country_out,8.0,False,
2010,2013,9.23,8.520996317605338,interne,64.0,,TACH,3,panel_leave_one_country_out,8.0,False,
2011,2014,9.7,8.652247183794739,interne,72.0,,TACH,3,panel_leave_one_country_out,8.0,False,
2012,2015,9.46,9.061843605490843,interne,80.0,,TACH,3,panel_leave_one_country_out,8.0,False,
2013,2016,9.3,8.658654362964585,interne,88.0,,TACH,3,panel_leave_one_country_out,8.0,False,
2014,2017,9.22,9.062007927514493,interne,96.0,,TACH,3,panel_leave_one_country_out,8.0,False,
2015,2018,9.272,9.025301751335014,interne,104.0,,TACH,3,panel_leave_one_country_out,8.0,False,
2016,2019,9.191,9.163170632984432,interne,112.0,,TACH,3,panel_leave_one_country_out,8.0,False,
2017,2020,11.189,9.245689027510121,interne,120.0,,TACH,3,panel_leave_one_country_out,8.0,False,
2018,2021,10.551,8.86542157788378,finale,128.0,,TACH,3,panel_leave_one_country_out,8.0,False,
2019,2022,9.413,9.110494250983152,finale,136.0,,TACH,3,panel_leave_one_country_out,8.0,False,
2020,2023,8.896,11.626607936082902,finale,144.0,,TACH,3,panel_leave_one_country_out,8.0,False,
2021,2024,9.103,10.019207661025778,finale,152.0,,TACH,3,panel_leave_one_country_out,8.0,False,
2008,2011,8.91,9.57,interne,,,TACH,3,baseline_random_walk,,,
2009,2012,8.99,8.96,interne,,,TACH,3,baseline_random_walk,,,
2010,2013,9.23,9.09,interne,,,TACH,3,baseline_random_walk,,,
2011,2014,9.7,8.91,interne,,,TACH,3,baseline_random_walk,,,
2012,2015,9.46,8.99,interne,,,TACH,3,baseline_random_walk,,,
2013,2016,9.3,9.23,interne,,,TACH,3,baseline_random_walk,,,
2014,2017,9.22,9.7,interne,,,TACH,3,baseline_random_walk,,,
2015,2018,9.272,9.46,interne,,,TACH,3,baseline_random_walk,,,
2016,2019,9.191,9.3,interne,,,TACH,3,baseline_random_walk,,,
2017,2020,11.189,9.22,interne,,,TACH,3,baseline_random_walk,,,
2018,2021,10.551,9.272,finale,,,TACH,3,baseline_random_walk,,,
2019,2022,9.413,9.191,finale,,,TACH,3,baseline_random_walk,,,
2020,2023,8.896,11.189,finale,,,TACH,3,baseline_random_walk,,,
2021,2024,9.103,10.551,finale,,,TACH,3,baseline_random_walk,,,
2008,2011,8.91,8.876117647058823,interne,,,TACH,3,baseline_random_walk_drift,,,
2009,2012,8.99,8.203000000000001,interne,,,TACH,3,baseline_random_walk_drift,,,
2010,2013,9.23,8.393368421052632,interne,,,TACH,3,baseline_random_walk_drift,,,
2011,2014,9.7,8.2212,interne,,,TACH,3,baseline_random_walk_drift,,,
2012,2015,9.46,8.345428571428572,interne,,,TACH,3,baseline_random_walk_drift,,,
2013,2016,9.3,8.647454545454545,interne,,,TACH,3,baseline_random_walk_drift,,,
2014,2017,9.22,9.204086956521738,interne,,,TACH,3,baseline_random_walk_drift,,,
2015,2018,9.272,8.95475,interne,,,TACH,3,baseline_random_walk_drift,,,
2016,2019,9.191,8.795760000000001,interne,,,TACH,3,baseline_random_walk_drift,,,
2017,2020,11.189,8.725923076923078,interne,,,TACH,3,baseline_random_walk_drift,,,
2018,2021,10.551,8.802,finale,,,TACH,3,baseline_random_walk_drift,,,
2019,2022,9.413,8.729107142857144,finale,,,TACH,3,baseline_random_walk_drift,,,
2020,2023,8.896,10.949724137931035,finale,,,TACH,3,baseline_random_walk_drift,,,
2021,2024,9.103,10.2559,finale,,,TACH,3,baseline_random_walk_drift,,,
2008,2011,8.91,8.046931671483287,interne,,,TACH,3,baseline_ar_p,,,3.0
2009,2012,8.99,7.59448259712057,interne,,,TACH,3,baseline_ar_p,,,3.0
2010,2013,9.23,7.809264921118934,interne,,,TACH,3,baseline_ar_p,,,3.0
2011,2014,9.7,8.106833223544545,interne,,,TACH,3,baseline_ar_p,,,3.0
2012,2015,9.46,8.297858091866585,interne,,,TACH,3,baseline_ar_p,,,3.0
2013,2016,9.3,8.860327655037548,interne,,,TACH,3,baseline_ar_p,,,3.0
2014,2017,9.22,9.67057534242071,interne,,,TACH,3,baseline_ar_p,,,3.0
2015,2018,9.272,9.441550139964928,interne,,,TACH,3,baseline_ar_p,,,3.0
2016,2019,9.191,9.007379679877248,interne,,,TACH,3,baseline_ar_p,,,3.0
2017,2020,11.189,8.96935396848933,interne,,,TACH,3,baseline_ar_p,,,3.0
2018,2021,10.551,9.070064780475757,finale,,,TACH,3,baseline_ar_p,,,3.0
2019,2022,9.413,9.045357717519707,finale,,,TACH,3,baseline_ar_p,,,3.0
2020,2023,8.896,11.118602726308644,finale,,,TACH,3,baseline_ar_p,,,3.0
2021,2024,9.103,11.12850602266472,finale,,,TACH,3,baseline_ar_p,,,3.0
2009,2013,9.23,9.505763637229688,interne,6.0,10.0,TACH,4,elasticnet,,,
2010,2014,9.7,9.247767270054329,interne,7.0,12.0,TACH,4,elasticnet,,,
2011,2015,9.46,8.950435321694966,interne,8.0,14.0,TACH,4,elasticnet,,,
2012,2016,9.3,8.842864634912154,interne,9.0,13.0,TACH,4,elasticnet,,,
2013,2017,9.22,8.926505896510907,interne,10.0,12.0,TACH,4,elasticnet,,,
2014,2018,9.272,9.666276715310525,interne,11.0,11.0,TACH,4,elasticnet,,,
2015,2019,9.191,9.427783698617155,interne,12.0,10.0,TACH,4,elasticnet,,,
2016,2020,11.189,9.379595891879,interne,13.0,8.0,TACH,4,elasticnet,,,
2017,2021,10.551,9.570997039586457,finale,14.0,9.0,TACH,4,elasticnet,,,
2018,2022,9.413,9.7140771734069,finale,15.0,10.0,TACH,4,elasticnet,,,
2019,2023,8.896,9.627741544588893,finale,16.0,8.0,TACH,4,elasticnet,,,
2020,2024,9.103,10.293586590908873,finale,17.0,9.0,TACH,4,elasticnet,,,
2005,2009,8.96,9.781589036296703,interne,18.0,,TACH,4,panel_avec_effets_fixes,9.0,True,
2006,2010,9.09,9.145710892656071,interne,27.0,,TACH,4,panel_avec_effets_fixes,9.0,True,
2007,2011,8.91,8.94628208112137,interne,36.0,,TACH,4,panel_avec_effets_fixes,9.0,True,
2008,2012,8.99,8.767903428647658,interne,45.0,,TACH,4,panel_avec_effets_fixes,9.0,True,
2009,2013,9.23,8.707438568778814,interne,54.0,,TACH,4,panel_avec_effets_fixes,9.0,True,
2010,2014,9.7,8.648641038800887,interne,63.0,,TACH,4,panel_avec_effets_fixes,9.0,True,
2011,2015,9.46,8.638876743168527,interne,72.0,,TACH,4,panel_avec_effets_fixes,9.0,True,
2012,2016,9.3,8.755260754960291,interne,81.0,,TACH,4,panel_avec_effets_fixes,9.0,True,
2013,2017,9.22,8.746575329240363,interne,90.0,,TACH,4,panel_avec_effets_fixes,9.0,True,
2014,2018,9.272,9.042353983175037,interne,99.0,,TACH,4,panel_avec_effets_fixes,9.0,True,
2015,2019,9.191,9.070910054108571,interne,108.0,,TACH,4,panel_avec_effets_fixes,9.0,True,
2016,2020,11.189,9.123855994674718,interne,117.0,,TACH,4,panel_avec_effets_fixes,9.0,True,
2017,2021,10.551,9.09195226692704,finale,126.0,,TACH,4,panel_avec_effets_fixes,9.0,True,
2018,2022,9.413,8.903739526564756,finale,135.0,,TACH,4,panel_avec_effets_fixes,9.0,True,
2019,2023,8.896,8.918639019876665,finale,144.0,,TACH,4,panel_avec_effets_fixes,9.0,True,
2020,2024,9.103,10.579169382149232,finale,153.0,,TACH,4,panel_avec_effets_fixes,9.0,True,
2005,2009,8.96,10.900419274937807,interne,16.0,,TACH,4,panel_leave_one_country_out,8.0,False,
2006,2010,9.09,9.559313707230313,interne,24.0,,TACH,4,panel_leave_one_country_out,8.0,False,
2007,2011,8.91,8.208466437489573,interne,32.0,,TACH,4,panel_leave_one_country_out,8.0,False,
2008,2012,8.99,7.622282694988013,interne,40.0,,TACH,4,panel_leave_one_country_out,8.0,False,
2009,2013,9.23,8.104193016226194,interne,48.0,,TACH,4,panel_leave_one_country_out,8.0,False,
2010,2014,9.7,8.046792583855783,interne,56.0,,TACH,4,panel_leave_one_country_out,8.0,False,
2011,2015,9.46,8.03811264147187,interne,64.0,,TACH,4,panel_leave_one_country_out,8.0,False,
2012,2016,9.3,8.431071873301658,interne,72.0,,TACH,4,panel_leave_one_country_out,8.0,False,
2013,2017,9.22,8.307753140833675,interne,80.0,,TACH,4,panel_leave_one_country_out,8.0,False,
2014,2018,9.272,8.706746934543066,interne,88.0,,TACH,4,panel_leave_one_country_out,8.0,False,
2015,2019,9.191,8.748198572518724,interne,96.0,,TACH,4,panel_leave_one_country_out,8.0,False,
2016,2020,11.189,8.820144324734475,interne,104.0,,TACH,4,panel_leave_one_country_out,8.0,False,
2017,2021,10.551,8.918427390669356,finale,112.0,,TACH,4,panel_leave_one_country_out,8.0,False,
2018,2022,9.413,8.47005345666334,finale,120.0,,TACH,4,panel_leave_one_country_out,8.0,False,
2019,2023,8.896,8.74180429622173,finale,128.0,,TACH,4,panel_leave_one_country_out,8.0,False,
2020,2024,9.103,11.406291877571528,finale,136.0,,TACH,4,panel_leave_one_country_out,8.0,False,
2009,2013,9.23,8.96,interne,,,TACH,4,baseline_random_walk,,,
2010,2014,9.7,9.09,interne,,,TACH,4,baseline_random_walk,,,
2011,2015,9.46,8.91,interne,,,TACH,4,baseline_random_walk,,,
2012,2016,9.3,8.99,interne,,,TACH,4,baseline_random_walk,,,
2013,2017,9.22,9.23,interne,,,TACH,4,baseline_random_walk,,,
2014,2018,9.272,9.7,interne,,,TACH,4,baseline_random_walk,,,
2015,2019,9.191,9.46,interne,,,TACH,4,baseline_random_walk,,,
2016,2020,11.189,9.3,interne,,,TACH,4,baseline_random_walk,,,
2017,2021,10.551,9.22,finale,,,TACH,4,baseline_random_walk,,,
2018,2022,9.413,9.272,finale,,,TACH,4,baseline_random_walk,,,
2019,2023,8.896,9.191,finale,,,TACH,4,baseline_random_walk,,,
2020,2024,9.103,11.189,finale,,,TACH,4,baseline_random_walk,,,
2009,2013,9.23,7.950666666666668,interne,,,TACH,4,baseline_random_walk_drift,,,
2010,2014,9.7,8.161157894736842,interne,,,TACH,4,baseline_random_walk_drift,,,
2011,2015,9.46,7.9916,interne,,,TACH,4,baseline_random_walk_drift,,,
2012,2016,9.3,8.130571428571429,interne,,,TACH,4,baseline_random_walk_drift,,,
2013,2017,9.22,8.453272727272727,interne,,,TACH,4,baseline_random_walk_drift,,,
2014,2018,9.272,9.038782608695652,interne,,,TACH,4,baseline_random_walk_drift,,,
2015,2019,9.191,8.786333333333335,interne,,,TACH,4,baseline_random_walk_drift,,,
2016,2020,11.189,8.627680000000002,interne,,,TACH,4,baseline_random_walk_drift,,,
2017,2021,10.551,8.56123076923077,finale,,,TACH,4,baseline_random_walk_drift,,,
2018,2022,9.413,8.645333333333333,finale,,,TACH,4,baseline_random_walk_drift,,,
2019,2023,8.896,8.575142857142858,finale,,,TACH,4,baseline_random_walk_drift,,,
2020,2024,9.103,10.86996551724138,finale,,,TACH,4,baseline_random_walk_drift,,,
2009,2013,9.23,7.044632463405131,interne,,,TACH,4,baseline_ar_p,,,3.0
2010,2014,9.7,7.492421735169005,interne,,,TACH,4,baseline_ar_p,,,3.0
2011,2015,9.46,7.826348785129532,interne,,,TACH,4,baseline_ar_p,,,3.0
2012,2016,9.3,8.126612908184397,interne,,,TACH,4,baseline_ar_p,,,3.0
2013,2017,9.22,8.778640155510438,interne,,,TACH,4,baseline_ar_p,,,3.0
2014,2018,9.272,9.678676350840128,interne,,,TACH,4,baseline_ar_p,,,3.0
2015,2019,9.191,9.328098952390455,interne,,,TACH,4,baseline_ar_p,,,3.0
2016,2020,11.189,8.932302050289298,interne,,,TACH,4,baseline_ar_p,,,3.0
2017,2021,10.551,8.906109179261986,finale,,,TACH,4,baseline_ar_p,,,3.0
2018,2022,9.413,9.027316441002634,finale,,,TACH,4,baseline_ar_p,,,3.0
2019,2023,8.896,8.98451385842301,finale,,,TACH,4,baseline_ar_p,,,3.0
2020,2024,9.103,11.354168223619405,finale,,,TACH,4,baseline_ar_p,,,3.0
2010,2015,9.46,9.522385338144534,interne,6.0,6.0,TACH,5,elasticnet,,,
2011,2016,9.3,9.290436301500927,interne,7.0,6.0,TACH,5,elasticnet,,,
2012,2017,9.22,9.30869738087825,interne,8.0,6.0,TACH,5,elasticnet,,,
2013,2018,9.272,9.443510527696008,interne,9.0,7.0,TACH,5,elasticnet,,,
2014,2019,9.191,9.498286117979282,interne,10.0,4.0,TACH,5,elasticnet,,,
2015,2020,11.189,9.545984289303156,interne,11.0,5.0,TACH,5,elasticnet,,,
2016,2021,10.551,9.515157520597263,finale,12.0,5.0,TACH,5,elasticnet,,,
2017,2022,9.413,9.639204922163998,finale,13.0,6.0,TACH,5,elasticnet,,,
2018,2023,8.896,9.602430043109537,finale,14.0,5.0,TACH,5,elasticnet,,,
2019,2024,9.103,9.53762110789531,finale,15.0,5.0,TACH,5,elasticnet,,,
2006,2011,8.91,9.182293449092116,interne,18.0,,TACH,5,panel_avec_effets_fixes,9.0,True,
2007,2012,8.99,8.55037049636665,interne,27.0,,TACH,5,panel_avec_effets_fixes,9.0,True,
2008,2013,9.23,8.820403188622986,interne,36.0,,TACH,5,panel_avec_effets_fixes,9.0,True,
2009,2014,9.7,8.987036069748845,interne,45.0,,TACH,5,panel_avec_effets_fixes,9.0,True,
2010,2015,9.46,9.065743800864077,interne,54.0,,TACH,5,panel_avec_effets_fixes,9.0,True,
2011,2016,9.3,8.71327831291636,interne,63.0,,TACH,5,panel_avec_effets_fixes,9.0,True,
